date,sku_id,plant,consumed_qty
13-02-2026,RAW-0004,Plant-C,2
13-02-2026,RAW-0005,Plant-B,6
13-02-2026,RAW-0006,Plant-A,6
13-02-2026,RAW-0007,Plant-A,7
13-02-2026,RAW-0008,Plant-B,7
13-02-2026,RAW-0009,Plant-A,4
13-02-2026,RAW-0010,Plant-A,2
13-02-2026,RAW-0011,Plant-C,12
13-02-2026,RAW-0012,Plant-D,11
13-02-2026,RAW-0013,Plant-C,8
13-02-2026,RAW-0014,Plant-B,12
13-02-2026,RAW-0015,Plant-A,5
13-02-2026,RAW-0016,Plant-A,13
13-02-2026,RAW-0017,Plant-A,5
13-02-2026,RAW-0018,Plant-C,11
13-02-2026,RAW-0019,Plant-A,9
13-02-2026,RAW-0020,Plant-D,12
13-02-2026,CON-0001,Plant-D,1
13-02-2026,CON-0002,Plant-C,1
13-02-2026,CON-0003,Plant-C,10
13-02-2026,CON-0004,Plant-A,9
13-02-2026,CON-0005,Plant-C,7
13-02-2026,CON-0006,Plant-D,10
13-02-2026,CON-0007,Plant-D,6
13-02-2026,CON-0008,Plant-C,8
13-02-2026,CON-0009,Plant-C,12
13-02-2026,CON-0010,Plant-C,1
13-02-2026,CON-0011,Plant-D,14
13-02-2026,CON-0012,Plant-C,9
13-02-2026,CON-0013,Plant-A,13
13-02-2026,CON-0014,Plant-A,12
13-02-2026,CON-0015,Plant-A,14
13-02-2026,CON-0016,Plant-B,6
13-02-2026,CON-0017,Plant-B,10
13-02-2026,CON-0018,Plant-C,9
13-02-2026,CON-0019,Plant-C,11
13-02-2026,CON-0020,Plant-C,11
14-02-2026,BRG-0001,Plant-C,12
14-02-2026,BRG-0002,Plant-C,12
14-02-2026,BRG-0003,Plant-B,11
14-02-2026,BRG-0004,Plant-B,9
14-02-2026,BRG-0005,Plant-D,6
14-02-2026,BRG-0006,Plant-C,7
14-02-2026,BRG-0007,Plant-B,9
14-02-2026,BRG-0008,Plant-B,9
14-02-2026,BRG-0009,Plant-C,2
14-02-2026,BRG-0010,Plant-B,6
14-02-2026,BRG-0011,Plant-B,13
14-02-2026,BRG-0012,Plant-B,5
14-02-2026,BRG-0013,Plant-C,9
14-02-2026,BRG-0014,Plant-A,6
14-02-2026,BRG-0015,Plant-C,5
14-02-2026,BRG-0016,Plant-A,13
14-02-2026,BRG-0017,Plant-B,5
14-02-2026,BRG-0018,Plant-A,10
14-02-2026,BRG-0019,Plant-C,3
14-02-2026,BRG-0020,Plant-D,8
14-02-2026,SEA-0001,Plant-B,7
14-02-2026,SEA-0002,Plant-C,11
14-02-2026,SEA-0003,Plant-C,1
14-02-2026,SEA-0004,Plant-B,12
14-02-2026,SEA-0005,Plant-B,4
14-02-2026,SEA-0006,Plant-A,9
14-02-2026,SEA-0007,Plant-A,6
14-02-2026,SEA-0008,Plant-C,6
14-02-2026,SEA-0009,Plant-D,14
14-02-2026,SEA-0010,Plant-C,6
14-02-2026,SEA-0011,Plant-C,11
14-02-2026,SEA-0012,Plant-A,13
14-02-2026,SEA-0013,Plant-A,4
14-02-2026,SEA-0014,Plant-C,10
14-02-2026,SEA-0015,Plant-A,2
14-02-2026,SEA-0016,Plant-A,8
14-02-2026,SEA-0017,Plant-C,5
14-02-2026,SEA-0018,Plant-C,8
14-02-2026,SEA-0019,Plant-B,13
14-02-2026,SEA-0020,Plant-B,7
14-02-2026,FIL-0001,Plant-C,14
14-02-2026,FIL-0002,Plant-B,8
14-02-2026,FIL-0003,Plant-A,3
14-02-2026,FIL-0004,Plant-A,11
14-02-2026,FIL-0005,Plant-B,12
14-02-2026,FIL-0006,Plant-D,8
14-02-2026,FIL-0007,Plant-A,2
14-02-2026,FIL-0008,Plant-B,13
14-02-2026,FIL-0009,Plant-A,13
14-02-2026,FIL-0010,Plant-B,1
14-02-2026,FIL-0011,Plant-C,12
14-02-2026,FIL-0012,Plant-C,8
14-02-2026,FIL-0013,Plant-B,6
14-02-2026,FIL-0014,Plant-C,5
14-02-2026,FIL-0015,Plant-C,12
14-02-2026,FIL-0016,Plant-B,11
14-02-2026,FIL-0017,Plant-A,11
14-02-2026,FIL-0018,Plant-C,4
14-02-2026,FIL-0019,Plant-A,11
14-02-2026,FIL-0020,Plant-D,8
14-02-2026,ELE-0001,Plant-B,13
14-02-2026,ELE-0002,Plant-B,4
14-02-2026,ELE-0003,Plant-C,1
14-02-2026,ELE-0004,Plant-A,7
14-02-2026,ELE-0005,Plant-B,12
14-02-2026,ELE-0006,Plant-C,13
14-02-2026,ELE-0007,Plant-D,3
14-02-2026,ELE-0008,Plant-B,12
14-02-2026,ELE-0009,Plant-B,14
14-02-2026,ELE-0010,Plant-B,9
14-02-2026,ELE-0011,Plant-A,13
14-02-2026,ELE-0012,Plant-A,8
14-02-2026,ELE-0013,Plant-B,4
14-02-2026,ELE-0014,Plant-B,1
14-02-2026,ELE-0015,Plant-A,9
14-02-2026,ELE-0016,Plant-A,10
14-02-2026,ELE-0017,Plant-A,3
14-02-2026,ELE-0018,Plant-D,14
14-02-2026,ELE-0019,Plant-B,7
14-02-2026,ELE-0020,Plant-D,9
14-02-2026,FAS-0001,Plant-B,4
14-02-2026,FAS-0002,Plant-C,13
14-02-2026,FAS-0003,Plant-C,2
14-02-2026,FAS-0004,Plant-D,12
14-02-2026,FAS-0005,Plant-C,8
14-02-2026,FAS-0006,Plant-B,1
14-02-2026,FAS-0007,Plant-B,2
14-02-2026,FAS-0008,Plant-A,7
14-02-2026,FAS-0009,Plant-D,12
14-02-2026,FAS-0010,Plant-B,11
14-02-2026,FAS-0011,Plant-A,1
14-02-2026,FAS-0012,Plant-A,5
14-02-2026,FAS-0013,Plant-B,13
14-02-2026,FAS-0014,Plant-B,8
14-02-2026,FAS-0015,Plant-B,12
14-02-2026,FAS-0016,Plant-B,8
14-02-2026,FAS-0017,Plant-A,1
14-02-2026,FAS-0018,Plant-B,14
14-02-2026,FAS-0019,Plant-C,9
14-02-2026,FAS-0020,Plant-C,8
14-02-2026,CHE-0001,Plant-B,5
14-02-2026,CHE-0002,Plant-D,4
14-02-2026,CHE-0003,Plant-A,12
14-02-2026,CHE-0004,Plant-A,2
14-02-2026,CHE-0005,Plant-D,5
14-02-2026,CHE-0006,Plant-A,14
14-02-2026,CHE-0007,Plant-C,5
14-02-2026,CHE-0008,Plant-B,7
14-02-2026,CHE-0009,Plant-C,5
14-02-2026,CHE-0010,Plant-D,2
14-02-2026,CHE-0011,Plant-D,3
14-02-2026,CHE-0012,Plant-C,12
14-02-2026,CHE-0013,Plant-C,9
14-02-2026,CHE-0014,Plant-A,7
14-02-2026,CHE-0015,Plant-A,14
14-02-2026,CHE-0016,Plant-D,5
14-02-2026,CHE-0017,Plant-D,14
14-02-2026,CHE-0018,Plant-C,12
14-02-2026,CHE-0019,Plant-A,1
14-02-2026,CHE-0020,Plant-B,13
14-02-2026,RAW-0001,Plant-D,9
14-02-2026,RAW-0002,Plant-D,9
14-02-2026,RAW-0003,Plant-C,6
14-02-2026,RAW-0004,Plant-D,8
14-02-2026,RAW-0005,Plant-C,9
14-02-2026,RAW-0006,Plant-C,2
14-02-2026,RAW-0007,Plant-B,2
14-02-2026,RAW-0008,Plant-D,7
14-02-2026,RAW-0009,Plant-A,11
14-02-2026,RAW-0010,Plant-B,4
14-02-2026,RAW-0011,Plant-B,9
14-02-2026,RAW-0012,Plant-D,9
14-02-2026,RAW-0013,Plant-B,5
14-02-2026,RAW-0014,Plant-C,5
14-02-2026,RAW-0015,Plant-A,12
14-02-2026,RAW-0016,Plant-B,13
14-02-2026,RAW-0017,Plant-C,3
14-02-2026,RAW-0018,Plant-A,3
14-02-2026,RAW-0019,Plant-D,3
14-02-2026,RAW-0020,Plant-C,6
14-02-2026,CON-0001,Plant-D,14
14-02-2026,CON-0002,Plant-D,3
14-02-2026,CON-0003,Plant-C,5
14-02-2026,CON-0004,Plant-D,4
14-02-2026,CON-0005,Plant-D,14
14-02-2026,CON-0006,Plant-A,3
14-02-2026,CON-0007,Plant-D,4
14-02-2026,CON-0008,Plant-A,14
14-02-2026,CON-0009,Plant-C,7
14-02-2026,CON-0010,Plant-A,14
14-02-2026,CON-0011,Plant-D,9
14-02-2026,CON-0012,Plant-C,14
14-02-2026,CON-0013,Plant-C,12
14-02-2026,CON-0014,Plant-B,13
14-02-2026,CON-0015,Plant-C,9
14-02-2026,CON-0016,Plant-A,11
14-02-2026,CON-0017,Plant-D,7
14-02-2026,CON-0018,Plant-D,11
14-02-2026,CON-0019,Plant-D,8
14-02-2026,CON-0020,Plant-B,8
15-02-2026,BRG-0001,Plant-B,2
15-02-2026,BRG-0002,Plant-D,7
15-02-2026,BRG-0003,Plant-A,10
15-02-2026,BRG-0004,Plant-C,8
15-02-2026,BRG-0005,Plant-A,16
15-02-2026,BRG-0006,Plant-A,3
15-02-2026,BRG-0007,Plant-D,14
15-02-2026,BRG-0008,Plant-C,7
15-02-2026,BRG-0009,Plant-C,13
15-02-2026,BRG-0010,Plant-B,5
15-02-2026,BRG-0011,Plant-A,13
15-02-2026,BRG-0012,Plant-B,7
15-02-2026,BRG-0013,Plant-B,14
15-02-2026,BRG-0014,Plant-C,2
15-02-2026,BRG-0015,Plant-B,11
15-02-2026,BRG-0016,Plant-B,5
15-02-2026,BRG-0017,Plant-B,14
15-02-2026,BRG-0018,Plant-D,5
15-02-2026,BRG-0019,Plant-D,5
15-02-2026,BRG-0020,Plant-D,11
15-02-2026,SEA-0001,Plant-B,6
15-02-2026,SEA-0002,Plant-B,4
15-02-2026,SEA-0003,Plant-B,4
15-02-2026,SEA-0004,Plant-A,3
15-02-2026,SEA-0005,Plant-C,11
15-02-2026,SEA-0006,Plant-C,12
15-02-2026,SEA-0007,Plant-D,5
15-02-2026,SEA-0008,Plant-B,11
15-02-2026,SEA-0009,Plant-D,11
15-02-2026,SEA-0010,Plant-C,14
15-02-2026,SEA-0011,Plant-B,11
15-02-2026,SEA-0012,Plant-B,6
15-02-2026,SEA-0013,Plant-B,2
15-02-2026,SEA-0014,Plant-A,13
15-02-2026,SEA-0015,Plant-C,10
15-02-2026,SEA-0016,Plant-B,5
15-02-2026,SEA-0017,Plant-A,1
15-02-2026,SEA-0018,Plant-B,7
15-02-2026,SEA-0019,Plant-D,7
15-02-2026,SEA-0020,Plant-D,9
15-02-2026,FIL-0001,Plant-D,9
15-02-2026,FIL-0002,Plant-D,11
15-02-2026,FIL-0003,Plant-D,7
15-02-2026,FIL-0004,Plant-A,10
15-02-2026,FIL-0005,Plant-A,10
15-02-2026,FIL-0006,Plant-A,12
15-02-2026,FIL-0007,Plant-D,3
15-02-2026,FIL-0008,Plant-A,1
15-02-2026,FIL-0009,Plant-D,2
15-02-2026,FIL-0010,Plant-A,9
15-02-2026,FIL-0011,Plant-A,12
15-02-2026,FIL-0012,Plant-C,13
15-02-2026,FIL-0013,Plant-A,13
15-02-2026,FIL-0014,Plant-D,11
15-02-2026,FIL-0015,Plant-C,5
15-02-2026,FIL-0016,Plant-D,6
15-02-2026,FIL-0017,Plant-C,1
15-02-2026,FIL-0018,Plant-D,2
15-02-2026,FIL-0019,Plant-D,1
15-02-2026,FIL-0020,Plant-A,10
15-02-2026,ELE-0001,Plant-C,12
15-02-2026,ELE-0002,Plant-C,12
15-02-2026,ELE-0003,Plant-C,11
15-02-2026,ELE-0004,Plant-C,12
15-02-2026,ELE-0005,Plant-C,1
15-02-2026,ELE-0006,Plant-A,1
15-02-2026,ELE-0007,Plant-A,9
15-02-2026,ELE-0008,Plant-A,12
15-02-2026,ELE-0009,Plant-C,5
15-02-2026,ELE-0010,Plant-A,1
15-02-2026,ELE-0011,Plant-A,9
15-02-2026,ELE-0012,Plant-B,28
15-02-2026,ELE-0013,Plant-D,11
15-02-2026,ELE-0014,Plant-A,7
15-02-2026,ELE-0015,Plant-C,9
15-02-2026,ELE-0016,Plant-D,11
15-02-2026,ELE-0017,Plant-A,4
15-02-2026,ELE-0018,Plant-C,12
15-02-2026,ELE-0019,Plant-D,9
15-02-2026,ELE-0020,Plant-A,2
15-02-2026,FAS-0001,Plant-D,11
15-02-2026,FAS-0002,Plant-C,6
15-02-2026,FAS-0003,Plant-A,10
15-02-2026,FAS-0004,Plant-B,11
15-02-2026,FAS-0005,Plant-D,8
15-02-2026,FAS-0006,Plant-D,5
15-02-2026,FAS-0007,Plant-B,10
15-02-2026,FAS-0008,Plant-C,12
15-02-2026,FAS-0009,Plant-D,1
15-02-2026,FAS-0010,Plant-B,6
15-02-2026,FAS-0011,Plant-D,7
15-02-2026,FAS-0012,Plant-C,12
15-02-2026,FAS-0013,Plant-B,6
15-02-2026,FAS-0014,Plant-D,10
15-02-2026,FAS-0015,Plant-B,12
15-02-2026,FAS-0016,Plant-C,10
15-02-2026,FAS-0017,Plant-A,2
15-02-2026,FAS-0018,Plant-D,4
15-02-2026,FAS-0019,Plant-C,12
15-02-2026,FAS-0020,Plant-C,8
15-02-2026,CHE-0001,Plant-A,3
15-02-2026,CHE-0002,Plant-B,10
15-02-2026,CHE-0003,Plant-A,7
15-02-2026,CHE-0004,Plant-C,4
15-02-2026,CHE-0005,Plant-C,2
15-02-2026,CHE-0006,Plant-B,1
15-02-2026,CHE-0007,Plant-D,4
15-02-2026,CHE-0008,Plant-A,7
15-02-2026,CHE-0009,Plant-A,1
15-02-2026,CHE-0010,Plant-B,1
15-02-2026,CHE-0011,Plant-C,13
15-02-2026,CHE-0012,Plant-D,1
15-02-2026,CHE-0013,Plant-B,2
15-02-2026,CHE-0014,Plant-C,8
15-02-2026,CHE-0015,Plant-C,7
15-02-2026,CHE-0016,Plant-A,13
15-02-2026,CHE-0017,Plant-C,5
15-02-2026,CHE-0018,Plant-C,11
15-02-2026,CHE-0019,Plant-A,5
15-02-2026,CHE-0020,Plant-C,3
15-02-2026,RAW-0001,Plant-C,13
15-02-2026,RAW-0002,Plant-A,1
15-02-2026,RAW-0003,Plant-C,3
15-02-2026,RAW-0004,Plant-D,12
15-02-2026,RAW-0005,Plant-B,2
15-02-2026,RAW-0006,Plant-C,8
15-02-2026,RAW-0007,Plant-B,4
15-02-2026,RAW-0008,Plant-D,5
15-02-2026,RAW-0009,Plant-A,9
15-02-2026,RAW-0010,Plant-A,8
15-02-2026,RAW-0011,Plant-D,9
15-02-2026,RAW-0012,Plant-A,12
15-02-2026,RAW-0013,Plant-A,9
15-02-2026,RAW-0014,Plant-B,10
15-02-2026,RAW-0015,Plant-D,3
15-02-2026,RAW-0016,Plant-A,1
15-02-2026,RAW-0017,Plant-B,13
15-02-2026,RAW-0018,Plant-C,12
15-02-2026,RAW-0019,Plant-D,2
15-02-2026,RAW-0020,Plant-D,5
15-02-2026,CON-0001,Plant-B,6
15-02-2026,CON-0002,Plant-B,10
15-02-2026,CON-0003,Plant-A,9
15-02-2026,CON-0004,Plant-A,14
15-02-2026,CON-0005,Plant-C,10
15-02-2026,CON-0006,Plant-C,8
15-02-2026,CON-0007,Plant-A,5
15-02-2026,CON-0008,Plant-A,12
15-02-2026,CON-0009,Plant-D,6
15-02-2026,CON-0010,Plant-C,7
15-02-2026,CON-0011,Plant-C,9
15-02-2026,CON-0012,Plant-A,1
15-02-2026,CON-0013,Plant-C,3
15-02-2026,CON-0014,Plant-A,10
15-02-2026,CON-0015,Plant-B,14
15-02-2026,CON-0016,Plant-C,4
15-02-2026,CON-0017,Plant-B,11
15-02-2026,CON-0018,Plant-C,12
15-02-2026,CON-0019,Plant-D,7
15-02-2026,CON-0020,Plant-D,13
16-02-2026,BRG-0001,Plant-C,4
16-02-2026,BRG-0002,Plant-B,9
16-02-2026,BRG-0003,Plant-C,5
16-02-2026,BRG-0004,Plant-C,1
16-02-2026,BRG-0005,Plant-D,8
16-02-2026,BRG-0006,Plant-D,2
16-02-2026,BRG-0007,Plant-D,5
16-02-2026,BRG-0008,Plant-C,11
16-02-2026,BRG-0009,Plant-D,13
16-02-2026,BRG-0010,Plant-A,12
16-02-2026,BRG-0011,Plant-C,2
16-02-2026,BRG-0012,Plant-A,1
16-02-2026,BRG-0013,Plant-B,4
16-02-2026,BRG-0014,Plant-A,9
16-02-2026,BRG-0015,Plant-A,14
16-02-2026,BRG-0016,Plant-C,12
16-02-2026,BRG-0017,Plant-D,11
16-02-2026,BRG-0018,Plant-D,12
16-02-2026,BRG-0019,Plant-D,6
16-02-2026,BRG-0020,Plant-B,2
16-02-2026,SEA-0001,Plant-D,4
16-02-2026,SEA-0002,Plant-A,5
16-02-2026,SEA-0003,Plant-B,7
16-02-2026,SEA-0004,Plant-B,14
16-02-2026,SEA-0005,Plant-B,3
16-02-2026,SEA-0006,Plant-B,7
16-02-2026,SEA-0007,Plant-A,7
16-02-2026,SEA-0008,Plant-C,4
16-02-2026,SEA-0009,Plant-B,4
16-02-2026,SEA-0010,Plant-B,12
16-02-2026,SEA-0011,Plant-C,3
16-02-2026,SEA-0012,Plant-C,9
16-02-2026,SEA-0013,Plant-D,12
16-02-2026,SEA-0014,Plant-B,9
16-02-2026,SEA-0015,Plant-D,8
16-02-2026,SEA-0016,Plant-C,9
16-02-2026,SEA-0017,Plant-D,14
16-02-2026,SEA-0018,Plant-C,8
16-02-2026,SEA-0019,Plant-D,11
16-02-2026,SEA-0020,Plant-A,6
16-02-2026,FIL-0001,Plant-A,1
16-02-2026,FIL-0002,Plant-D,13
16-02-2026,FIL-0003,Plant-A,12
16-02-2026,FIL-0004,Plant-B,13
16-02-2026,FIL-0005,Plant-D,10
16-02-2026,FIL-0006,Plant-C,8
16-02-2026,FIL-0007,Plant-C,10
16-02-2026,FIL-0008,Plant-B,3
16-02-2026,FIL-0009,Plant-C,13
16-02-2026,FIL-0010,Plant-C,10
16-02-2026,FIL-0011,Plant-A,8
16-02-2026,FIL-0012,Plant-C,8
16-02-2026,FIL-0013,Plant-A,4
16-02-2026,FIL-0014,Plant-D,8
16-02-2026,FIL-0015,Plant-A,11
16-02-2026,FIL-0016,Plant-A,11
16-02-2026,FIL-0017,Plant-B,7
16-02-2026,FIL-0018,Plant-D,13
16-02-2026,FIL-0019,Plant-C,9
16-02-2026,FIL-0020,Plant-C,11
16-02-2026,ELE-0001,Plant-D,13
16-02-2026,ELE-0002,Plant-B,14
16-02-2026,ELE-0003,Plant-D,10
16-02-2026,ELE-0004,Plant-A,13
16-02-2026,ELE-0005,Plant-B,8
16-02-2026,ELE-0006,Plant-A,2
16-02-2026,ELE-0007,Plant-D,13
16-02-2026,ELE-0008,Plant-A,12
16-02-2026,ELE-0009,Plant-A,1
16-02-2026,ELE-0010,Plant-B,5
16-02-2026,ELE-0011,Plant-C,9
16-02-2026,ELE-0012,Plant-A,26
16-02-2026,ELE-0013,Plant-B,10
16-02-2026,ELE-0014,Plant-A,9
16-02-2026,ELE-0015,Plant-B,7
16-02-2026,ELE-0016,Plant-D,12
16-02-2026,ELE-0017,Plant-D,6
16-02-2026,ELE-0018,Plant-A,5
16-02-2026,ELE-0019,Plant-C,4
16-02-2026,ELE-0020,Plant-C,12
16-02-2026,FAS-0001,Plant-C,4
16-02-2026,FAS-0002,Plant-C,7
16-02-2026,FAS-0003,Plant-D,5
16-02-2026,FAS-0004,Plant-B,1
16-02-2026,FAS-0005,Plant-B,14
16-02-2026,FAS-0006,Plant-B,9
16-02-2026,FAS-0007,Plant-C,14
16-02-2026,FAS-0008,Plant-C,4
16-02-2026,FAS-0009,Plant-C,10
16-02-2026,FAS-0010,Plant-C,2
16-02-2026,FAS-0011,Plant-A,12
16-02-2026,FAS-0012,Plant-A,13
16-02-2026,FAS-0013,Plant-B,6
16-02-2026,FAS-0014,Plant-C,14
16-02-2026,FAS-0015,Plant-D,2
16-02-2026,FAS-0016,Plant-A,6
16-02-2026,FAS-0017,Plant-D,2
16-02-2026,FAS-0018,Plant-D,12
16-02-2026,FAS-0019,Plant-A,1
16-02-2026,FAS-0020,Plant-B,3
16-02-2026,CHE-0001,Plant-D,1
16-02-2026,CHE-0002,Plant-B,1
16-02-2026,CHE-0003,Plant-B,11
16-02-2026,CHE-0004,Plant-B,7
16-02-2026,CHE-0005,Plant-B,1
16-02-2026,CHE-0006,Plant-B,4
16-02-2026,CHE-0007,Plant-A,12
16-02-2026,CHE-0008,Plant-C,13
16-02-2026,CHE-0009,Plant-B,11
16-02-2026,CHE-0010,Plant-A,6
16-02-2026,CHE-0011,Plant-B,13
16-02-2026,CHE-0012,Plant-B,10
16-02-2026,CHE-0013,Plant-C,4
16-02-2026,CHE-0014,Plant-D,14
16-02-2026,CHE-0015,Plant-B,5
16-02-2026,CHE-0016,Plant-A,13
16-02-2026,CHE-0017,Plant-A,3
16-02-2026,CHE-0018,Plant-C,4
16-02-2026,CHE-0019,Plant-D,2
16-02-2026,CHE-0020,Plant-B,9
16-02-2026,RAW-0001,Plant-A,14
16-02-2026,RAW-0002,Plant-D,4
16-02-2026,RAW-0003,Plant-A,10
16-02-2026,RAW-0004,Plant-B,9
16-02-2026,RAW-0005,Plant-C,5
16-02-2026,RAW-0006,Plant-D,4
16-02-2026,RAW-0007,Plant-B,11
16-02-2026,RAW-0008,Plant-A,4
16-02-2026,RAW-0009,Plant-B,10
16-02-2026,RAW-0010,Plant-B,9
16-02-2026,RAW-0011,Plant-A,8
16-02-2026,RAW-0012,Plant-B,1
16-02-2026,RAW-0013,Plant-C,11
16-02-2026,RAW-0014,Plant-D,8
16-02-2026,RAW-0015,Plant-B,1
16-02-2026,RAW-0016,Plant-B,5
16-02-2026,RAW-0017,Plant-B,5
16-02-2026,RAW-0018,Plant-C,7
16-02-2026,RAW-0019,Plant-B,11
16-02-2026,RAW-0020,Plant-C,6
16-02-2026,CON-0001,Plant-A,6
16-02-2026,CON-0002,Plant-B,6
16-02-2026,CON-0003,Plant-C,5
16-02-2026,CON-0004,Plant-C,1
16-02-2026,CON-0005,Plant-C,5
16-02-2026,CON-0006,Plant-D,1
16-02-2026,CON-0007,Plant-B,8
16-02-2026,CON-0008,Plant-A,12
16-02-2026,CON-0009,Plant-C,1
16-02-2026,CON-0010,Plant-D,8
16-02-2026,CON-0011,Plant-D,3
16-02-2026,CON-0012,Plant-A,14
16-02-2026,CON-0013,Plant-C,2
16-02-2026,CON-0014,Plant-A,4
16-02-2026,CON-0015,Plant-B,10
16-02-2026,CON-0016,Plant-D,3
16-02-2026,CON-0017,Plant-D,13
16-02-2026,CON-0018,Plant-C,4
16-02-2026,CON-0019,Plant-A,3
16-02-2026,CON-0020,Plant-C,5
17-02-2026,BRG-0001,Plant-A,11
17-02-2026,BRG-0002,Plant-B,6
17-02-2026,BRG-0003,Plant-A,8
17-02-2026,BRG-0004,Plant-D,13
17-02-2026,BRG-0005,Plant-B,2
17-02-2026,BRG-0006,Plant-C,9
17-02-2026,BRG-0007,Plant-A,13
17-02-2026,BRG-0008,Plant-C,8
17-02-2026,BRG-0009,Plant-A,12
17-02-2026,BRG-0010,Plant-B,7
17-02-2026,BRG-0011,Plant-A,2
17-02-2026,BRG-0012,Plant-A,14
17-02-2026,BRG-0013,Plant-A,12
17-02-2026,BRG-0014,Plant-C,11
17-02-2026,BRG-0015,Plant-B,5
17-02-2026,BRG-0016,Plant-A,12
17-02-2026,BRG-0017,Plant-C,6
17-02-2026,BRG-0018,Plant-A,14
17-02-2026,BRG-0019,Plant-D,12
17-02-2026,BRG-0020,Plant-B,2
17-02-2026,SEA-0001,Plant-C,1
17-02-2026,SEA-0002,Plant-C,13
17-02-2026,SEA-0003,Plant-C,2
17-02-2026,SEA-0004,Plant-C,2
17-02-2026,SEA-0005,Plant-B,13
17-02-2026,SEA-0006,Plant-A,4
17-02-2026,SEA-0007,Plant-C,1
17-02-2026,SEA-0008,Plant-C,5
17-02-2026,SEA-0009,Plant-B,7
17-02-2026,SEA-0010,Plant-A,5
17-02-2026,SEA-0011,Plant-A,12
17-02-2026,SEA-0012,Plant-A,4
17-02-2026,SEA-0013,Plant-C,8
17-02-2026,SEA-0014,Plant-A,12
17-02-2026,SEA-0015,Plant-C,14
17-02-2026,SEA-0016,Plant-C,13
17-02-2026,SEA-0017,Plant-B,5
17-02-2026,SEA-0018,Plant-B,11
17-02-2026,SEA-0019,Plant-D,2
17-02-2026,SEA-0020,Plant-D,6
17-02-2026,FIL-0001,Plant-A,11
17-02-2026,FIL-0002,Plant-D,9
17-02-2026,FIL-0003,Plant-D,6
17-02-2026,FIL-0004,Plant-B,6
17-02-2026,FIL-0005,Plant-C,14
17-02-2026,FIL-0006,Plant-D,11
17-02-2026,FIL-0007,Plant-D,14
17-02-2026,FIL-0008,Plant-B,7
17-02-2026,FIL-0009,Plant-A,8
17-02-2026,FIL-0010,Plant-C,2
17-02-2026,FIL-0011,Plant-C,9
17-02-2026,FIL-0012,Plant-D,7
17-02-2026,FIL-0013,Plant-D,1
17-02-2026,FIL-0014,Plant-B,8
17-02-2026,FIL-0015,Plant-A,9
17-02-2026,FIL-0016,Plant-D,11
17-02-2026,FIL-0017,Plant-A,1
17-02-2026,FIL-0018,Plant-A,14
17-02-2026,FIL-0019,Plant-B,14
17-02-2026,FIL-0020,Plant-B,6
17-02-2026,ELE-0001,Plant-A,5
17-02-2026,ELE-0002,Plant-A,3
17-02-2026,ELE-0003,Plant-A,1
17-02-2026,ELE-0004,Plant-A,6
17-02-2026,ELE-0005,Plant-C,8
17-02-2026,ELE-0006,Plant-D,5
17-02-2026,ELE-0007,Plant-B,12
17-02-2026,ELE-0008,Plant-D,14
17-02-2026,ELE-0009,Plant-D,9
17-02-2026,ELE-0010,Plant-D,4
17-02-2026,ELE-0011,Plant-D,10
17-02-2026,ELE-0012,Plant-B,28
17-02-2026,ELE-0013,Plant-D,13
17-02-2026,ELE-0014,Plant-C,13
17-02-2026,ELE-0015,Plant-B,14
17-02-2026,ELE-0016,Plant-B,11
17-02-2026,ELE-0017,Plant-A,5
17-02-2026,ELE-0018,Plant-D,3
17-02-2026,ELE-0019,Plant-D,10
17-02-2026,ELE-0020,Plant-A,5
17-02-2026,FAS-0001,Plant-C,10
17-02-2026,FAS-0002,Plant-D,5
17-02-2026,FAS-0003,Plant-B,13
17-02-2026,FAS-0004,Plant-A,11
17-02-2026,FAS-0005,Plant-A,14
17-02-2026,FAS-0006,Plant-D,5
17-02-2026,FAS-0007,Plant-A,1
17-02-2026,FAS-0008,Plant-D,7
17-02-2026,FAS-0009,Plant-A,6
17-02-2026,FAS-0010,Plant-C,4
17-02-2026,FAS-0011,Plant-B,11
17-02-2026,FAS-0012,Plant-B,10
17-02-2026,FAS-0013,Plant-A,11
17-02-2026,FAS-0014,Plant-C,10
17-02-2026,FAS-0015,Plant-A,2
17-02-2026,FAS-0016,Plant-D,14
17-02-2026,FAS-0017,Plant-B,3
17-02-2026,FAS-0018,Plant-A,10
17-02-2026,FAS-0019,Plant-B,14
17-02-2026,FAS-0020,Plant-D,9
17-02-2026,CHE-0001,Plant-A,1
17-02-2026,CHE-0002,Plant-C,9
17-02-2026,CHE-0003,Plant-D,6
17-02-2026,CHE-0004,Plant-B,3
17-02-2026,CHE-0005,Plant-C,11
17-02-2026,CHE-0006,Plant-D,10
17-02-2026,CHE-0007,Plant-A,11
17-02-2026,CHE-0008,Plant-C,3
17-02-2026,CHE-0009,Plant-C,2
17-02-2026,CHE-0010,Plant-C,4
17-02-2026,CHE-0011,Plant-C,11
17-02-2026,CHE-0012,Plant-B,7
17-02-2026,CHE-0013,Plant-A,13
17-02-2026,CHE-0014,Plant-C,14
17-02-2026,CHE-0015,Plant-B,3
17-02-2026,CHE-0016,Plant-D,9
17-02-2026,CHE-0017,Plant-B,11
17-02-2026,CHE-0018,Plant-A,7
17-02-2026,CHE-0019,Plant-A,11
17-02-2026,CHE-0020,Plant-D,8
17-02-2026,RAW-0001,Plant-B,11
17-02-2026,RAW-0002,Plant-C,9
